"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_Trial","","image-keyboard-response","189","190786","0.0-12.0-0.0-2.0-1.57","","","","","","","","","","","","","","","","","","","","","48","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_9.00000_-0.08716.png","arrowdown","","","","","","","MullerLyer_9.00000_-0.08716.png","A","arrowdown","MullerLyer","9.0000000000","-0.087160000","190737","<p style=""color: black; font-size: 80px; padding-left: 38%; padding-right: 34%; padding-top: 16%; padding-bottom: 34%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","58"
"","IG_FixationCross","","html-keyboard-response","190","191841","0.0-12.0-0.0-2.0-0.58","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 36%; padding-top: 2%; padding-bottom: 30%"">+</p>","null","","","","","","1053","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","191","192475","0.0-12.0-0.0-2.0-1.58","","","","","","","","","","","","","","","","","","","","","633","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-21.000_-0.30447.png","arrowdown","","","","","","","MullerLyer_-21.000_-0.30447.png","A","arrowdown","MullerLyer","-21.00000000","-0.304470000","191841","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 36%; padding-top: 2%; padding-bottom: 30%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","59"
"","IG_FixationCross","","html-keyboard-response","192","193135","0.0-12.0-0.0-2.0-0.59","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 14%; padding-right: 18%; padding-top: 4%; padding-bottom: 27%"">+</p>","null","","","","","","660","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","193","193756","0.0-12.0-0.0-2.0-1.59","","","","","","","","","","","","","","","","","","","","","620","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_27.0000_-0.18509.png","arrowdown","","","","","","","MullerLyer_27.0000_-0.18509.png","A","arrowdown","MullerLyer","27.000000000","-0.185090000","193135","<p style=""color: black; font-size: 80px; padding-left: 14%; padding-right: 18%; padding-top: 4%; padding-bottom: 27%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","60"
"","IG_FixationCross","","html-keyboard-response","194","194409","0.0-12.0-0.0-2.0-0.60","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 29%; padding-top: 2%; padding-bottom: 26%"">+</p>","null","","","","","","652","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","195","194712","0.0-12.0-0.0-2.0-1.60","","","","","","","","","","","","","","","","","","","","","303","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-15.000_-0.08716.png","arrowdown","","","","","","","MullerLyer_-15.000_-0.08716.png","A","arrowdown","MullerLyer","-15.00000000","-0.087160000","194409","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 29%; padding-top: 2%; padding-bottom: 26%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","61"
"","IG_FixationCross","","html-keyboard-response","196","195762","0.0-12.0-0.0-2.0-0.61","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 18%; padding-top: 45%; padding-bottom: 46%"">+</p>","null","","","","","","1048","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","197","195950","0.0-12.0-0.0-2.0-1.61","","","","","","","","","","","","","","","","","","","","","187","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_21.0000_-0.30447.png","arrowdown","","","","","","","MullerLyer_21.0000_-0.30447.png","A","arrowdown","MullerLyer","21.000000000","-0.304470000","195762","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 18%; padding-top: 45%; padding-bottom: 46%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","62"
"","IG_FixationCross","","html-keyboard-response","198","196903","0.0-12.0-0.0-2.0-0.62","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 49%; padding-right: 39%; padding-top: 45%; padding-bottom: 33%"">+</p>","null","","","","","","951","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","199","197108","0.0-12.0-0.0-2.0-1.62","","","","","","","","","","","","","","","","","","","","","205","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-21.000_-0.18509.png","arrowdown","","","","","","","MullerLyer_-21.000_-0.18509.png","A","arrowdown","MullerLyer","-21.00000000","-0.185090000","196903","<p style=""color: black; font-size: 80px; padding-left: 49%; padding-right: 39%; padding-top: 45%; padding-bottom: 33%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","63"
"","IG_FixationCross","","html-keyboard-response","200","198127","0.0-12.0-0.0-2.0-0.63","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 47%; padding-top: 15%; padding-bottom: 4%"">+</p>","null","","","","","","1017","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","201","199409","0.0-12.0-0.0-2.0-1.63","","","","","","","","","","","","","","","","","","","","","1282","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_15.0000_-0.4500.png","arrowdown","","","","","","","MullerLyer_15.0000_-0.4500.png","A","arrowdown","MullerLyer","15.000000000","-0.450000000","198127","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 47%; padding-top: 15%; padding-bottom: 4%"">+</p>","true","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","64"
"","IG_FixationCross","","html-keyboard-response","202","200128","0.0-12.0-0.0-2.0-0.64","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 35%; padding-top: 23%; padding-bottom: 1%"">+</p>","null","","","","","","716","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","203","200690","0.0-12.0-0.0-2.0-1.64","","","","","","","","","","","","","","","","","","","","","562","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_9.00000_0.18509.png","arrowdown","","","","","","","MullerLyer_9.00000_0.18509.png","A","arrowup","MullerLyer","9.0000000000","0.1850900000","200128","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 35%; padding-top: 23%; padding-bottom: 1%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","65"
"","IG_FixationCross","","html-keyboard-response","204","201620","0.0-12.0-0.0-2.0-0.65","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 36%; padding-right: 1%; padding-top: 23%; padding-bottom: 14%"">+</p>","null","","","","","","928","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","205","201969","0.0-12.0-0.0-2.0-1.65","","","","","","","","","","","","","","","","","","","","","348","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_27.0000_0.30447.png","arrowdown","","","","","","","MullerLyer_27.0000_0.30447.png","A","arrowup","MullerLyer","27.000000000","0.3044700000","201620","<p style=""color: black; font-size: 80px; padding-left: 36%; padding-right: 1%; padding-top: 23%; padding-bottom: 14%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","66"
"","IG_FixationCross","","html-keyboard-response","206","202929","0.0-12.0-0.0-2.0-0.66","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 12%; padding-right: 11%; padding-top: 21%; padding-bottom: 28%"">+</p>","null","","","","","","958","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","207","203071","0.0-12.0-0.0-2.0-1.66","","","","","","","","","","","","","","","","","","","","","142","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_15.0000_0.08716.png","arrowdown","","","","","","","MullerLyer_15.0000_0.08716.png","A","arrowup","MullerLyer","15.000000000","0.0871600000","202929","<p style=""color: black; font-size: 80px; padding-left: 12%; padding-right: 11%; padding-top: 21%; padding-bottom: 28%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","67"
"","IG_FixationCross","","html-keyboard-response","208","203905","0.0-12.0-0.0-2.0-0.67","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 40%; padding-top: 7%; padding-bottom: 24%"">+</p>","null","","","","","","833","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","209","203993","0.0-12.0-0.0-2.0-1.67","","","","","","","","","","","","","","","","","","","","","88","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_21.0000_0.45000.png","arrowdown","","","","","","","MullerLyer_21.0000_0.45000.png","A","arrowup","MullerLyer","21.000000000","0.4500000000","203905","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 40%; padding-top: 7%; padding-bottom: 24%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","68"
"","IG_FixationCross","","html-keyboard-response","210","204695","0.0-12.0-0.0-2.0-0.68","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 22%; padding-right: 18%; padding-top: 12%; padding-bottom: 9%"">+</p>","null","","","","","","700","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","211","204701","0.0-12.0-0.0-2.0-1.68","","","","","","","","","","","","","","","","","","","","","6","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-9.0000_0.30447.png","arrowdown","","","","","","","MullerLyer_-9.0000_0.30447.png","A","arrowup","MullerLyer","-9.000000000","0.3044700000","204695","<p style=""color: black; font-size: 80px; padding-left: 22%; padding-right: 18%; padding-top: 12%; padding-bottom: 9%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","69"
"","IG_FixationCross","","html-keyboard-response","212","205409","0.0-12.0-0.0-2.0-0.69","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 44%; padding-top: 32%; padding-bottom: 18%"">+</p>","null","","","","","","706","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","213","205421","0.0-12.0-0.0-2.0-1.69","","","","","","","","","","","","","","","","","","","","","12","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_-3.0000_0.08716.png","arrowdown","","","","","","","MullerLyer_-3.0000_0.08716.png","A","arrowup","MullerLyer","-3.000000000","0.0871600000","205409","<p style=""color: black; font-size: 80px; padding-left: 6%; padding-right: 44%; padding-top: 32%; padding-bottom: 18%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","70"
"","IG_FixationCross","","html-keyboard-response","214","206337","0.0-12.0-0.0-2.0-0.70","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 7%; padding-right: 46%; padding-top: 7%; padding-bottom: 40%"">+</p>","null","","","","","","913","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","215","206604","0.0-12.0-0.0-2.0-1.70","","","","","","","","","","","","","","","","","","","","","267","https://realitybending.github.io/IllusionGame/v3/stimuli/MullerLyer_3.00000_0.08716.png","arrowdown","","","","","","","MullerLyer_3.00000_0.08716.png","A","arrowup","MullerLyer","3.0000000000","0.0871600000","206337","<p style=""color: black; font-size: 80px; padding-left: 7%; padding-right: 46%; padding-top: 7%; padding-bottom: 40%"">+</p>","false","MullerLyer","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","1","71"
