"success","screen","group","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","webcam","microphone","vsync_rate","date","time","screen_height","screen_width","researcher","sona_id","prolific_id","study_id","session_id","rt","stimulus","response","question_order","timeout","failed_images","failed_audio","failed_video","trial_duration","file","block","correct_response","Illusion_Type","Illusion_Strength","Illusion_Difference","isi","fixation_cross","correct","type","illusion_strength","illusion_difference","block_number","trial_number"
"","IG_FixationCross","","html-keyboard-response","865","734036","0.0-16.0-1.0-2.0-0.68","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 27%; padding-right: 5%; padding-top: 19%; padding-bottom: 6%"">+</p>","null","","","","","","660","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","866","734625","0.0-16.0-1.0-2.0-1.68","","","","","","","","","","","","","","","","","","","","","588","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_1.50000_-0.2687.png","arrowleft","","","","","","","Ebbinghaus_1.50000_-0.2687.png","B","arrowright","Ebbinghaus","1.5000000000","-0.268700000","734036","<p style=""color: black; font-size: 80px; padding-left: 27%; padding-right: 5%; padding-top: 19%; padding-bottom: 6%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","69"
"","IG_FixationCross","","html-keyboard-response","867","735482","0.0-16.0-1.0-2.0-0.69","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 40%; padding-top: 14%; padding-bottom: 31%"">+</p>","null","","","","","","855","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","868","736125","0.0-16.0-1.0-2.0-1.69","","","","","","","","","","","","","","","","","","","","","643","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-0.3000_0.14856.png","arrowright","","","","","","","Ebbinghaus_-0.3000_0.14856.png","B","arrowleft","Ebbinghaus","-0.300000000","0.1485600000","735482","<p style=""color: black; font-size: 80px; padding-left: 33%; padding-right: 40%; padding-top: 14%; padding-bottom: 31%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","70"
"","IG_FixationCross","","html-keyboard-response","869","737002","0.0-16.0-1.0-2.0-0.70","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 5%; padding-top: 28%; padding-bottom: 6%"">+</p>","null","","","","","","875","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","870","737715","0.0-16.0-1.0-2.0-1.70","","","","","","","","","","","","","","","","","","","","","712","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-1.5000_-0.0500.png","arrowright","","","","","","","Ebbinghaus_-1.5000_-0.0500.png","B","arrowright","Ebbinghaus","-1.500000000","-0.050000000","737002","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 5%; padding-top: 28%; padding-bottom: 6%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","71"
"","IG_FixationCross","","html-keyboard-response","871","738796","0.0-16.0-1.0-2.0-0.71","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 14%; padding-right: 6%; padding-top: 19%; padding-bottom: 42%"">+</p>","null","","","","","","1081","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","872","739208","0.0-16.0-1.0-2.0-1.71","","","","","","","","","","","","","","","","","","","","","411","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-0.6000_-0.2687.png","arrowright","","","","","","","Ebbinghaus_-0.6000_-0.2687.png","B","arrowright","Ebbinghaus","-0.600000000","-0.268700000","738796","<p style=""color: black; font-size: 80px; padding-left: 14%; padding-right: 6%; padding-top: 19%; padding-bottom: 42%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","72"
"","IG_FixationCross","","html-keyboard-response","873","740163","0.0-16.0-1.0-2.0-0.72","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 40%; padding-top: 8%; padding-bottom: 45%"">+</p>","null","","","","","","953","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","874","740742","0.0-16.0-1.0-2.0-1.72","","","","","","","","","","","","","","","","","","","","","578","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_0.90000_-0.41515.png","arrowright","","","","","","","Ebbinghaus_0.90000_-0.41515.png","B","arrowright","Ebbinghaus","0.9000000000","-0.415150000","740163","<p style=""color: black; font-size: 80px; padding-left: 18%; padding-right: 40%; padding-top: 8%; padding-bottom: 45%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","73"
"","IG_FixationCross","","html-keyboard-response","875","741668","0.0-16.0-1.0-2.0-0.73","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 37%; padding-right: 26%; padding-top: 11%; padding-bottom: 5%"">+</p>","null","","","","","","925","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","876","742185","0.0-16.0-1.0-2.0-1.73","","","","","","","","","","","","","","","","","","","","","516","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_0.30000_0.05000.png","arrowright","","","","","","","Ebbinghaus_0.30000_0.05000.png","B","arrowleft","Ebbinghaus","0.3000000000","0.0500000000","741668","<p style=""color: black; font-size: 80px; padding-left: 37%; padding-right: 26%; padding-top: 11%; padding-bottom: 5%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","74"
"","IG_FixationCross","","html-keyboard-response","877","742808","0.0-16.0-1.0-2.0-0.74","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 16%; padding-right: 27%; padding-top: 36%; padding-bottom: 40%"">+</p>","null","","","","","","621","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","878","743341","0.0-16.0-1.0-2.0-1.74","","","","","","","","","","","","","","","","","","","","","533","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_1.20000_0.41515.png","arrowleft","","","","","","","Ebbinghaus_1.20000_0.41515.png","B","arrowleft","Ebbinghaus","1.2000000000","0.4151500000","742808","<p style=""color: black; font-size: 80px; padding-left: 16%; padding-right: 27%; padding-top: 36%; padding-bottom: 40%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","75"
"","IG_FixationCross","","html-keyboard-response","879","744326","0.0-16.0-1.0-2.0-0.75","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 18%; padding-top: 2%; padding-bottom: 38%"">+</p>","null","","","","","","983","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","880","744917","0.0-16.0-1.0-2.0-1.75","","","","","","","","","","","","","","","","","","","","","590","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-1.2000_0.26870.png","arrowleft","","","","","","","Ebbinghaus_-1.2000_0.26870.png","B","arrowleft","Ebbinghaus","-1.200000000","0.2687000000","744326","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 18%; padding-top: 2%; padding-bottom: 38%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","76"
"","IG_FixationCross","","html-keyboard-response","881","745615","0.0-16.0-1.0-2.0-0.76","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 15%; padding-right: 5%; padding-top: 19%; padding-bottom: 30%"">+</p>","null","","","","","","696","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","882","746237","0.0-16.0-1.0-2.0-1.76","","","","","","","","","","","","","","","","","","","","","621","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_0.30000_-0.2687.png","arrowleft","","","","","","","Ebbinghaus_0.30000_-0.2687.png","B","arrowright","Ebbinghaus","0.3000000000","-0.268700000","745615","<p style=""color: black; font-size: 80px; padding-left: 15%; padding-right: 5%; padding-top: 19%; padding-bottom: 30%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","77"
"","IG_FixationCross","","html-keyboard-response","883","747165","0.0-16.0-1.0-2.0-0.77","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 16%; padding-right: 2%; padding-top: 27%; padding-bottom: 41%"">+</p>","null","","","","","","926","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","884","748136","0.0-16.0-1.0-2.0-1.77","","","","","","","","","","","","","","","","","","","","","971","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-0.9000_0.26870.png","arrowleft","","","","","","","Ebbinghaus_-0.9000_0.26870.png","B","arrowleft","Ebbinghaus","-0.900000000","0.2687000000","747165","<p style=""color: black; font-size: 80px; padding-left: 16%; padding-right: 2%; padding-top: 27%; padding-bottom: 41%"">+</p>","true","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","78"
"","IG_FixationCross","","html-keyboard-response","885","749091","0.0-16.0-1.0-2.0-0.78","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 2%; padding-top: 32%; padding-bottom: 2%"">+</p>","null","","","","","","954","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","886","749608","0.0-16.0-1.0-2.0-1.78","","","","","","","","","","","","","","","","","","","","","516","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-0.9000_0.14856.png","arrowright","","","","","","","Ebbinghaus_-0.9000_0.14856.png","B","arrowleft","Ebbinghaus","-0.900000000","0.1485600000","749091","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 2%; padding-top: 32%; padding-bottom: 2%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","79"
"","IG_FixationCross","","html-keyboard-response","887","750311","0.0-16.0-1.0-2.0-0.79","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 34%; padding-top: 1%; padding-bottom: 16%"">+</p>","null","","","","","","701","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","888","750997","0.0-16.0-1.0-2.0-1.79","","","","","","","","","","","","","","","","","","","","","686","https://realitybending.github.io/IllusionGame/v3/stimuli/Ebbinghaus_-0.6000_-0.41515.png","arrowleft","","","","","","","Ebbinghaus_-0.6000_-0.41515.png","B","arrowright","Ebbinghaus","-0.600000000","-0.415150000","750311","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 34%; padding-top: 1%; padding-bottom: 16%"">+</p>","false","Ebbinghaus","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","5","80"
"","IG_BlockResults","","html-button-response","889","757379","0.0-16.0-1.0-3.0","","","","","","","","","","","","","","","","","","","","","6380","<p>Votre score pour cette illusion est</p><p style=""color: black; font-size: 48px; font-weight: bold;"">64.6 %</p><hr><p>Pouvez-vous faire mieux avec la prochaine illusion?</p>","0","","","","","","","","","","","","","","","","","","","",""
"true","IG_Preload","","preload","890","757991","0.0-16.0-2.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","false","[]","[]","[]","","","","","","","","","","","","","","",""
"","IG_Instructions","","html-keyboard-response","891","760485","0.0-16.0-2.0-1.0","","","","","","","","","","","","","","","","","","","","","2493","<p>Dans cette partie, deux lignes rouges vont apparaître côte à côte à l'écran.</p><p>Vous devez sélectionner <b>quelle est la plus longue</b>, peu importe leur orientation, aussi vite que vous pouvez et sans faire d'erreurs.</p><p>Ne soyez pas distrait par l'orientation des lignes!</p><p>Appuyez sur <b>la flèche GAUCHE ou DROITE</b> pour indiquer quelle <b>ligne est la plus longue</b>.</p><div style='float: center'><img src='https://realitybending.github.io/IllusionGame/v3//images/VerticalHorizontal_Demo.png' height='200'></img><p><img src='https://realitybending.github.io/IllusionGame/v3//images/answer_leftright_keyboard.PNG' height='100'></img></p><p class='small'>Dans cet exemple, la réponse correcte est la <b>flèche GAUCHE</b>.</p></div><p>Êtes-vous prêt? <b>Appuyer sur la touche ENTRÉE pour démarrer</b></p>","enter","","","","","","","","","","","","","","","","","","","",""
"","IG_FixationCross","","html-keyboard-response","892","761641","0.0-16.0-2.0-2.0-0.0","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 43%; padding-top: 15%; padding-bottom: 13%"">+</p>","null","","","","","","653","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","893","762142","0.0-16.0-2.0-2.0-1.0","","","","","","","","","","","","","","","","","","","","","500","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_36.0000_-0.0300.png","arrowright","","","","","","","VerticalHorizontal_36.0000_-0.0300.png","B","arrowright","VerticalHorizontal","36.000000000","-0.030000000","761641","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 43%; padding-top: 15%; padding-bottom: 13%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","1"
"","IG_FixationCross","","html-keyboard-response","894","762994","0.0-16.0-2.0-2.0-0.1","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 1%; padding-top: 26%; padding-bottom: 48%"">+</p>","null","","","","","","851","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","895","763526","0.0-16.0-2.0-2.0-1.1","","","","","","","","","","","","","","","","","","","","","531","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_18.0000_-0.24909.png","arrowleft","","","","","","","VerticalHorizontal_18.0000_-0.24909.png","B","arrowright","VerticalHorizontal","18.000000000","-0.249090000","762994","<p style=""color: black; font-size: 80px; padding-left: 29%; padding-right: 1%; padding-top: 26%; padding-bottom: 48%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","2"
"","IG_FixationCross","","html-keyboard-response","896","764340","0.0-16.0-2.0-2.0-0.2","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 43%; padding-top: 10%; padding-bottom: 17%"">+</p>","null","","","","","","812","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","897","764860","0.0-16.0-2.0-2.0-1.2","","","","","","","","","","","","","","","","","","","","","520","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_45.0000_0.08913.png","arrowleft","","","","","","","VerticalHorizontal_45.0000_0.08913.png","B","arrowleft","VerticalHorizontal","45.000000000","0.0891300000","764340","<p style=""color: black; font-size: 80px; padding-left: 42%; padding-right: 43%; padding-top: 10%; padding-bottom: 17%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","3"
"","IG_FixationCross","","html-keyboard-response","898","765645","0.0-16.0-2.0-2.0-0.3","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 35%; padding-top: 44%; padding-bottom: 37%"">+</p>","null","","","","","","783","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","899","766372","0.0-16.0-2.0-2.0-1.3","","","","","","","","","","","","","","","","","","","","","727","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-36.000_-0.0300.png","arrowright","","","","","","","VerticalHorizontal_-36.000_-0.0300.png","B","arrowright","VerticalHorizontal","-36.00000000","-0.030000000","765645","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 35%; padding-top: 44%; padding-bottom: 37%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","4"
"","IG_FixationCross","","html-keyboard-response","900","767209","0.0-16.0-2.0-2.0-0.4","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 27%; padding-right: 37%; padding-top: 10%; padding-bottom: 30%"">+</p>","null","","","","","","835","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","901","767790","0.0-16.0-2.0-2.0-1.4","","","","","","","","","","","","","","","","","","","","","580","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_45.0000_0.24909.png","arrowright","","","","","","","VerticalHorizontal_45.0000_0.24909.png","B","arrowleft","VerticalHorizontal","45.000000000","0.2490900000","767209","<p style=""color: black; font-size: 80px; padding-left: 27%; padding-right: 37%; padding-top: 10%; padding-bottom: 30%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","5"
"","IG_FixationCross","","html-keyboard-response","902","768660","0.0-16.0-2.0-2.0-0.5","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 30%; padding-right: 48%; padding-top: 21%; padding-bottom: 8%"">+</p>","null","","","","","","868","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","903","769860","0.0-16.0-2.0-2.0-1.5","","","","","","","","","","","","","","","","","","","","","1200","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-36.000_-0.16122.png","arrowleft","","","","","","","VerticalHorizontal_-36.000_-0.16122.png","B","arrowright","VerticalHorizontal","-36.00000000","-0.161220000","768660","<p style=""color: black; font-size: 80px; padding-left: 30%; padding-right: 48%; padding-top: 21%; padding-bottom: 8%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","6"
"","IG_FixationCross","","html-keyboard-response","904","770506","0.0-16.0-2.0-2.0-0.6","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 36%; padding-top: 20%; padding-bottom: 32%"">+</p>","null","","","","","","644","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","905","771220","0.0-16.0-2.0-2.0-1.6","","","","","","","","","","","","","","","","","","","","","714","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_36.0000_0.03000.png","arrowleft","","","","","","","VerticalHorizontal_36.0000_0.03000.png","B","arrowleft","VerticalHorizontal","36.000000000","0.0300000000","770506","<p style=""color: black; font-size: 80px; padding-left: 8%; padding-right: 36%; padding-top: 20%; padding-bottom: 32%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","7"
"","IG_FixationCross","","html-keyboard-response","906","772267","0.0-16.0-2.0-2.0-0.7","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 23%; padding-top: 28%; padding-bottom: 24%"">+</p>","null","","","","","","1045","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","907","773106","0.0-16.0-2.0-2.0-1.7","","","","","","","","","","","","","","","","","","","","","839","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_27.0000_-0.16122.png","arrowleft","","","","","","","VerticalHorizontal_27.0000_-0.16122.png","B","arrowright","VerticalHorizontal","27.000000000","-0.161220000","772267","<p style=""color: black; font-size: 80px; padding-left: 26%; padding-right: 23%; padding-top: 28%; padding-bottom: 24%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","8"
"","IG_FixationCross","","html-keyboard-response","908","773849","0.0-16.0-2.0-2.0-0.8","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 39%; padding-top: 50%; padding-bottom: 32%"">+</p>","null","","","","","","740","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","909","774539","0.0-16.0-2.0-2.0-1.8","","","","","","","","","","","","","","","","","","","","","689","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_18.0000_0.03000.png","arrowright","","","","","","","VerticalHorizontal_18.0000_0.03000.png","B","arrowleft","VerticalHorizontal","18.000000000","0.0300000000","773849","<p style=""color: black; font-size: 80px; padding-left: 3%; padding-right: 39%; padding-top: 50%; padding-bottom: 32%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","9"
"","IG_FixationCross","","html-keyboard-response","910","775474","0.0-16.0-2.0-2.0-0.9","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 20%; padding-top: 2%; padding-bottom: 24%"">+</p>","null","","","","","","933","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","911","776001","0.0-16.0-2.0-2.0-1.9","","","","","","","","","","","","","","","","","","","","","527","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_45.0000_0.16122.png","arrowleft","","","","","","","VerticalHorizontal_45.0000_0.16122.png","B","arrowleft","VerticalHorizontal","45.000000000","0.1612200000","775474","<p style=""color: black; font-size: 80px; padding-left: 21%; padding-right: 20%; padding-top: 2%; padding-bottom: 24%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","10"
"","IG_FixationCross","","html-keyboard-response","912","776868","0.0-16.0-2.0-2.0-0.10","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 22%; padding-right: 22%; padding-top: 21%; padding-bottom: 1%"">+</p>","null","","","","","","865","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","913","777546","0.0-16.0-2.0-2.0-1.10","","","","","","","","","","","","","","","","","","","","","677","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_45.0000_-0.08913.png","arrowleft","","","","","","","VerticalHorizontal_45.0000_-0.08913.png","B","arrowright","VerticalHorizontal","45.000000000","-0.089130000","776868","<p style=""color: black; font-size: 80px; padding-left: 22%; padding-right: 22%; padding-top: 21%; padding-bottom: 1%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","11"
"","IG_FixationCross","","html-keyboard-response","914","778150","0.0-16.0-2.0-2.0-0.11","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 19%; padding-top: 29%; padding-bottom: 41%"">+</p>","null","","","","","","601","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","915","778968","0.0-16.0-2.0-2.0-1.11","","","","","","","","","","","","","","","","","","","","","818","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-36.000_0.08913.png","arrowleft","","","","","","","VerticalHorizontal_-36.000_0.08913.png","B","arrowleft","VerticalHorizontal","-36.00000000","0.0891300000","778150","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 19%; padding-top: 29%; padding-bottom: 41%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","12"
"","IG_FixationCross","","html-keyboard-response","916","779746","0.0-16.0-2.0-2.0-0.12","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 13%; padding-right: 46%; padding-top: 39%; padding-bottom: 29%"">+</p>","null","","","","","","776","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","917","780317","0.0-16.0-2.0-2.0-1.12","","","","","","","","","","","","","","","","","","","","","570","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_-27.000_0.16122.png","arrowright","","","","","","","VerticalHorizontal_-27.000_0.16122.png","B","arrowleft","VerticalHorizontal","-27.00000000","0.1612200000","779746","<p style=""color: black; font-size: 80px; padding-left: 13%; padding-right: 46%; padding-top: 39%; padding-bottom: 29%"">+</p>","false","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","13"
"","IG_FixationCross","","html-keyboard-response","918","780983","0.0-16.0-2.0-2.0-0.13","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 26%; padding-top: 23%; padding-bottom: 46%"">+</p>","null","","","","","","664","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","919","781548","0.0-16.0-2.0-2.0-1.13","","","","","","","","","","","","","","","","","","","","","565","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_36.0000_0.16122.png","arrowleft","","","","","","","VerticalHorizontal_36.0000_0.16122.png","B","arrowleft","VerticalHorizontal","36.000000000","0.1612200000","780983","<p style=""color: black; font-size: 80px; padding-left: 43%; padding-right: 26%; padding-top: 23%; padding-bottom: 46%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","14"
"","IG_FixationCross","","html-keyboard-response","920","782309","0.0-16.0-2.0-2.0-0.14","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 4%; padding-right: 50%; padding-top: 21%; padding-bottom: 0%"">+</p>","null","","","","","","759","","","","","","","","","","","","","",""
"","IG_Trial","","image-keyboard-response","921","783111","0.0-16.0-2.0-2.0-1.14","","","","","","","","","","","","","","","","","","","","","801","https://realitybending.github.io/IllusionGame/v3/stimuli/VerticalHorizontal_27.0000_0.08913.png","arrowleft","","","","","","","VerticalHorizontal_27.0000_0.08913.png","B","arrowleft","VerticalHorizontal","27.000000000","0.0891300000","782309","<p style=""color: black; font-size: 80px; padding-left: 4%; padding-right: 50%; padding-top: 21%; padding-bottom: 0%"">+</p>","true","VerticalHorizontal","function () {
            return jsPsych.timelineVariable(""Illusion_Strength"")
        }","function () {
            return jsPsych.timelineVariable(""Difference"")
        }","6","15"
"","IG_FixationCross","","html-keyboard-response","922","784063","0.0-16.0-2.0-2.0-0.15","","","","","","","","","","","","","","","","","","","","","null","<p style=""color: black; font-size: 80px; padding-left: 32%; padding-right: 1%; padding-top: 40%; padding-bottom: 3%"">+</p>","null","","","","","","950","","","","","","","","","","","","","",""
